file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
src,org.argouml.uml.ui.SaveGIFAction2,class,20,62,4,0,44,202,23,14,2,12,4,7,18,455
src,org.argouml.profile.internal.ocl.uml14.OclAPIModelInterpreter,class,4,32,1,0,12,1,2,2,0,1,0,1,1,105
src,org.argouml.uml.ui.TabStyle,class,19,106,6,0,54,152,21,14,0,9,0,1,9,518
src,org.argouml.ui.ProjectSettingsTabProfile,class,7,70,5,0,62,76,13,8,0,8,0,0,27,372
src,org.argouml.notation.providers.uml.TestStateBodyNotationUml,class,4,19,2,0,30,11,11,8,0,3,0,0,18,250
src,org.argouml.uml.ui.behavior.collaborations.TestUMLAssociationRoleMessageListModel,class,2,7,3,0,9,10,5,1,0,0,0,0,4,75
src,org.argouml.model.euml.ChangeCommand,class,3,19,2,0,12,0,5,4,0,2,0,0,1,95
src,org.argouml.cognitive.Goal,class,1,13,1,0,4,18,9,9,1,3,0,1,1,106
src,org.argouml.model.ClassDiagram,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,31
src,org.argouml.uml.cognitive.critics.CrUselessInterface,class,2,10,4,0,17,3,3,3,0,1,0,1,6,85
src,org.argouml.model.euml.StateMachinesFactoryEUMLImpl,class,4,36,1,0,7,630,36,36,0,1,0,0,0,181
src,org.argouml.ui.explorer.rules.GoCompositeStateToSubvertex,class,1,7,2,0,5,3,3,3,0,0,0,0,4,65
src,org.argouml.persistence.XmiFilePersister,class,16,67,3,2,54,23,10,8,0,4,0,1,7,381
src,org.argouml.notation.providers.ObjectFlowStateStateNotation,class,1,3,2,1,2,0,1,1,0,0,0,0,1,46
src,org.argouml.uml.cognitive.critics.CrNoTriggerOrGuard,class,2,17,4,0,25,3,3,3,0,1,0,1,19,112
src,org.argouml.uml.ui.ActionRemoveModelElement,class,3,5,3,0,7,3,3,2,0,1,1,1,2,67
src,org.argouml.notation.providers.uml.AssociationNameNotationUml,class,3,17,3,0,21,15,6,5,0,0,0,0,12,121
src,org.argouml.uml.diagram.deployment.ui.FigComponentInstance,class,10,40,4,0,32,45,10,8,0,0,0,0,12,196
src,org.argouml.cognitive.AbstractCognitiveTranslator,class,0,2,1,0,0,1,2,2,0,0,0,0,0,44
src,org.argouml.uml.ui.foundation.core.ActionAddSupplierDependencyAction,class,1,14,3,0,21,10,5,1,0,0,0,0,9,106
src,org.argouml.util.CheckMain,class,1,8,1,0,6,3,3,2,2,0,0,0,2,83
src,org.argouml.uml.diagram.ui.FigAssociationEnd,class,7,33,3,0,30,33,15,7,0,2,0,0,5,259
src,org.argouml.uml.ui.foundation.core.ActionAddDataType,class,1,18,3,0,19,1,2,2,0,0,0,0,18,70
src,org.argouml.ui.ArgoToolbarManager,class,3,51,2,0,39,88,12,9,1,7,0,2,8,294
src,org.argouml.model.mdr.XmiReaderImpl,class,27,87,1,0,77,79,18,12,0,11,0,3,7,605
src,org.argouml.uml.ui.foundation.core.TestUMLModelElementNamespaceListModel,class,2,5,2,0,19,0,5,3,0,2,0,0,11,89
src,org.argouml.uml.cognitive.critics.CrDupParamName,class,2,10,4,0,16,3,3,3,0,0,0,0,4,89
src,org.argouml.uml.ui.behavior.collaborations.ActionAddClassifierRoleBase,class,2,9,3,0,8,10,5,0,0,1,1,1,4,83
src,org.argouml.uml.ui.behavior.collaborations.TestUMLInteractionCollaborationListModel,class,2,5,2,0,17,0,5,3,0,2,0,0,11,88
src,org.argouml.ui.explorer.rules.GoComponentToResidentModelElement,class,1,6,2,0,9,3,3,3,0,0,0,0,4,67
src,org.argouml.uml.diagram.sequence.ui.FigMessagePort,class,8,22,3,0,20,43,10,6,0,3,0,2,0,144
src,org.argouml.notation.providers.java.AssociationNameNotationJava,class,3,15,3,0,20,15,6,6,0,0,0,0,14,125
src,org.argouml.uml.reveng.DummyImportSettings,class,1,6,1,0,0,15,6,6,0,0,0,0,0,51
src,org.argouml.uml.cognitive.critics.CrNodesOverlap,class,14,38,4,0,16,15,6,6,0,0,0,0,0,211
src,org.argouml.uml.diagram.state.ui.FigHistoryState,class,8,20,4,1,31,81,18,15,0,7,0,5,0,224
src,org.argouml.uml.diagram.ui.FigUsage,class,3,4,4,0,0,6,4,4,0,1,0,1,0,81
src,org.argouml.model.InvalidElementException,class,0,3,4,0,0,3,3,3,0,1,0,1,0,65
src,org.argouml.uml.diagram.UMLMutableGraphSupport,class,9,99,2,2,66,315,27,24,0,6,0,1,35,574
src,org.argouml.uml.ui.behavior.collaborations.UMLAssociationEndRoleBaseListModel,class,1,7,4,0,9,3,3,1,0,0,0,0,6,63
src,org.argouml.notation.providers.AttributeNotation,class,3,14,2,2,11,3,3,2,0,0,0,0,3,74
src,org.argouml.model.DataTypesHelper,interface,0,12,1,0,0,66,12,0,0,0,0,0,0,118
src,org.argouml.uml.cognitive.critics.CrProfile,class,1,4,4,0,3,0,2,1,0,2,0,1,1,70
src,org.argouml.util.PredicateEquals,class,1,4,1,0,1,0,2,2,0,1,0,0,0,46
src,org.argouml.model.AbstractModelEventPump,class,1,10,1,2,4,45,10,10,0,0,0,0,0,127
src,org.argouml.uml.ui.ActionSaveProject,class,2,15,2,1,17,8,5,3,0,2,0,2,7,125
src,org.argouml.profile.internal.ocl.TestCrOCL2,class,2,4,2,0,11,6,4,1,0,0,0,0,5,66
src,org.argouml.uml.ui.foundation.core.ActionSetBehavioralFeatureQuery,class,3,7,2,0,10,3,3,2,1,1,0,1,4,67
src,org.argouml.cognitive.critics.ui.CriticBrowserDialog,class,7,89,3,0,73,0,18,9,0,32,0,12,22,519
src,org.argouml.ui.explorer.rules.GoStatemachineToDiagram,class,5,14,2,0,9,3,3,3,0,0,0,0,3,97
src,org.argouml.model.ExtensionMechanismsHelper,interface,0,22,1,0,0,231,22,0,0,0,0,0,0,246
src,org.argouml.uml.ui.SourcePathTableModel,class,3,24,3,0,18,13,6,6,0,5,0,5,16,170
src,org.argouml.ui.explorer.rules.GoElementToMachine,class,1,7,2,0,5,3,3,3,0,0,0,0,4,62
src,org.argouml.uml.diagram.activity.layout.ActivityDiagramLayouter,class,4,16,1,0,25,0,8,7,0,5,0,2,7,169
src,org.argouml.ui.explorer.rules.GoOperationToSequenceDiagram,class,5,8,2,0,11,3,3,3,0,0,0,0,4,81
src,org.argouml.uml.ui.UMLTreeCellRenderer,class,1,13,6,0,15,0,1,1,0,2,0,2,5,108
src,org.argouml.uml.ui.foundation.core.ActionSetModelElementStereotype,class,3,15,2,0,14,3,3,2,1,1,0,1,6,88
src,org.argouml.ui.cmd.ActionSystemInfo,class,1,4,2,0,9,1,2,2,0,0,0,0,4,64
src,org.argouml.uml.ui.UMLAddDialog,class,2,54,5,0,42,35,13,5,0,11,0,0,13,385
src,org.argouml.uml.ui.foundation.extension_mechanisms.UMLTagDefinitionComboBoxModel,class,6,28,3,0,38,55,11,4,1,2,0,2,17,197
src,org.argouml.ui.ProjectSettingsDialog,class,2,44,3,0,40,103,16,11,0,5,0,0,8,233
src,org.argouml.uml.ui.AbstractActionNewModelElement,class,2,4,2,32,3,4,4,2,0,1,0,0,5,74
src,org.argouml.uml.diagram.activity.ui.FigPool,class,9,17,3,0,29,91,14,11,0,0,0,0,3,186
src,org.argouml.notation.providers.ObjectNotation,class,2,12,2,1,14,3,3,3,0,0,0,0,2,87
src,org.argouml.uml.diagram.ui.ActionAddAllClassesFromModel,class,3,8,2,0,12,0,3,3,0,1,0,0,3,88
src,org.argouml.uml.ui.UMLStimulusActionTextProperty,class,1,15,1,0,9,8,5,3,0,1,0,0,6,98
src,org.argouml.notation.providers.uml.AttributeNotationUml,class,8,163,3,0,97,118,16,6,2,2,0,2,64,600
src,org.argouml.uml.diagram.ui.ArgoFigUtil,class,14,18,1,0,10,1,2,1,2,0,0,0,3,110
src,org.argouml.application.InitSubSystemForTest,class,1,1,1,0,1,0,1,1,1,0,0,0,1,41
src,org.argouml.profile.TestProfileMother,class,2,8,2,0,20,0,4,3,0,2,0,0,6,80
src,org.argouml.sequence2.diagram.FigHead,class,6,20,3,0,14,14,12,6,0,5,0,2,0,141
src,org.argouml.uml.diagram.sequence.ui.InitSequenceDiagram,class,5,4,1,0,2,6,4,4,0,0,0,0,4,56
src,org.argouml.notation.providers.java.ModelElementNameNotationJava,class,4,65,3,0,46,21,7,5,2,0,0,0,36,244
src,org.argouml.uml.diagram.ui.ArgoFigText,class,5,33,2,2,37,145,19,16,0,2,0,0,4,265
src,org.argouml.uml.ui.behavior.common_behavior.PropPanelException,class,1,1,11,0,0,0,1,1,0,0,0,0,0,41
src,org.argouml.ui.explorer.rules.GoUseCaseToExtensionPoint,class,1,7,2,0,5,3,3,3,0,0,0,0,4,67
src,org.argouml.uml.ui.behavior.common_behavior.PropPanelUninterpretedAction,class,1,1,9,0,1,0,1,1,0,0,0,0,1,39
src,org.argouml.application.api.AbstractArgoJPanel,class,5,20,5,13,19,29,11,11,0,6,0,2,5,228
src,org.argouml.uml.ui.behavior.state_machines.PropPanelStubState,class,4,1,9,0,9,0,1,1,0,1,0,1,3,61
src,org.argouml.profile.internal.ocl.LambdaEvaluator,interface,0,1,1,0,0,0,1,0,0,0,0,0,0,40
src,org.argouml.ui.TabResults,class,7,63,6,0,51,177,22,20,0,18,0,4,11,397
src,org.argouml.uml.ui.behavior.collaborations.TestUMLClassifierRoleBaseListModel,class,2,7,3,0,10,10,5,1,0,0,0,0,4,72
src,org.argouml.uml.ui.foundation.core.TestUMLFeatureOwnerScopeCheckBox,class,2,9,2,0,18,0,5,3,0,2,0,0,7,92
src,org.argouml.uml.ui.foundation.extension_mechanisms.UMLTagDefinitionTypedValuesListModel,class,1,9,4,0,10,3,3,1,0,0,0,0,4,71
src,org.argouml.uml.ui.behavior.use_cases.UMLExtendBaseListModel,class,1,5,4,0,11,3,3,1,0,0,0,0,4,57
src,org.argouml.ui.explorer.rules.GoSummaryToAssociation,class,2,7,2,0,5,3,3,3,0,0,0,0,2,66
src,org.argouml.uml.ui.foundation.core.UMLAssociationEndTargetScopeCheckbox,class,1,4,8,0,6,1,2,2,0,0,0,0,3,53
src,org.argouml.uml.ui.foundation.core.PropPanelInterface,class,5,1,10,0,16,0,1,1,0,1,0,1,7,63
src,org.argouml.notation.providers.OperationNotation,class,3,27,2,1,16,3,3,3,0,0,0,0,9,105
src,org.argouml.model.euml.DataTypesHelperEUMLImpl,class,3,17,1,0,3,78,13,13,0,1,0,0,3,103
src,org.argouml.uml.ui.foundation.core.UMLOperationMethodsListModel,class,1,9,4,0,6,3,3,1,0,1,0,1,4,69
src,org.argouml.notation.SDNotationSettings,class,1,2,2,0,0,0,2,2,0,1,0,0,0,44
src,org.argouml.ui.explorer.rules.GoClassToNavigableClass,class,1,22,2,0,14,3,3,3,0,0,0,0,9,98
src,org.argouml.uml.ui.behavior.state_machines.UMLCompositeStateSubvertexList,class,4,3,12,0,24,3,3,3,0,0,0,0,21,103
src,org.argouml.uml.diagram.ui.FigTrace,class,2,2,2,0,6,1,2,2,0,1,0,1,0,54
src,org.argouml.uml.diagram.ui.FigOperationsCompartment,class,6,7,5,0,11,21,7,2,0,1,0,1,3,126
src,org.argouml.model.TestUml,class,1,2,2,0,0,1,2,2,0,0,0,0,0,60
src,org.argouml.uml.diagram.deployment.ui.FigComponent,class,8,24,4,0,24,21,7,6,0,0,0,0,9,142
src,org.argouml.uml.cognitive.critics.ChildGenUML,class,7,48,1,0,35,1,2,2,0,1,0,1,21,188
src,org.argouml.uml.ui.foundation.core.TestUMLModelElementClientDependencyListModel,class,2,8,2,0,17,0,5,3,0,4,0,1,13,119
src,org.argouml.uml.diagram.ui.ActionSetAddAssociationEndMode,class,2,1,3,0,2,0,1,1,0,1,0,1,1,48
src,org.argouml.uml.ui.behavior.state_machines.ActionNewCallEvent,class,2,5,4,0,4,3,3,1,1,1,0,1,2,60
src,org.argouml.model.mdr.Registry,class,38,252,2,0,116,545,42,15,1,14,0,3,9,1116
src,org.argouml.ui.TabFigTarget,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,29
src,org.argouml.cognitive.UnresolvableException,class,0,1,3,0,0,0,1,1,0,0,0,0,0,42
src,org.argouml.ui.targetmanager.TargettableModelView,interface,1,1,1,0,0,0,1,1,0,0,0,0,0,42
src,org.argouml.uml.ui.behavior.collaborations.UMLMessageReceiverListModel,class,1,3,4,0,5,3,3,1,0,0,0,0,2,52
src,org.argouml.uml.cognitive.critics.WizTooMany,class,4,19,3,0,10,4,5,5,0,2,0,0,4,113
src,org.argouml.uml.GenCompositeClasses,class,2,15,1,1,18,3,3,2,1,2,0,2,10,108
src,org.argouml.notation.providers.uml.TestTransitionNotationUml,class,5,25,2,0,41,0,14,11,0,3,0,0,40,326
src,org.argouml.persistence.XmlInputStream,class,4,78,4,0,32,26,12,7,0,10,0,1,5,364
src,org.argouml.uml.ui.behavior.state_machines.UMLEventTransitionListModel,class,1,3,4,0,6,3,3,1,0,0,0,0,2,53
src,org.argouml.ui.explorer.rules.GoProjectToCollaboration,class,2,8,2,0,8,3,3,3,0,0,0,0,3,72
src,org.argouml.cognitive.ResolvedCritic,class,5,62,1,0,16,0,10,8,0,3,0,1,1,297
src,org.argouml.uml.diagram.collaboration.ui.UMLCollaborationDiagram,class,24,97,4,0,74,404,29,14,0,12,0,2,32,531
src,org.argouml.persistence.ArgoParser,class,11,103,3,0,71,438,37,8,0,7,0,1,12,511
src,org.argouml.uml.cognitive.critics.CrCompInstanceWithoutNode,class,8,25,4,0,17,10,5,5,0,0,0,0,1,133
src,org.argouml.uml.diagram.Relocatable,interface,0,3,1,0,0,3,3,0,0,0,0,0,0,65
src,org.argouml.uml.diagram.activity.ui.FigSubactivityState,class,11,33,4,0,43,55,19,13,0,13,0,9,5,284
src,org.argouml.uml.diagram.collaboration.ui.FigClassifierRole,class,13,37,3,0,40,61,19,14,0,4,0,3,1,374
src,org.argouml.uml.ui.foundation.core.UMLModelElementSupplierDependencyListModel,class,1,5,4,0,8,3,3,1,0,0,0,0,4,56
src,org.argouml.uml.ui.foundation.extension_mechanisms.PropPanelTaggedValue,class,16,47,20,0,42,253,23,9,0,4,0,0,34,314
src,org.argouml.uml.ui.behavior.state_machines.UMLStubStateComboBoxModel,class,1,15,3,0,21,6,4,1,0,0,0,0,16,97
src,org.argouml.application.events.ArgoDiagramAppearanceEventListener,interface,2,1,1,0,0,0,1,1,0,0,0,0,0,38
src,org.argouml.uml.cognitive.ChildGenSearch,class,4,9,1,0,10,3,3,2,1,1,0,1,2,78
src,org.argouml.uml.diagram.DiagramFactoryInterface2,interface,2,1,1,0,0,0,1,1,0,0,0,0,0,44
src,org.argouml.ui.explorer.ExplorerTree,class,15,94,7,0,75,201,22,15,0,4,0,1,10,501
src,org.argouml.model.AbstractModelFactory,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,30
src,org.argouml.uml.ui.ActionStateDiagram,class,4,16,3,0,24,3,3,1,0,1,0,1,13,96
src,org.argouml.kernel.TestProject,class,19,19,2,0,73,120,16,15,0,0,0,0,104,467
src,org.argouml.uml.ui.foundation.core.UMLModelElementConstraintListModel,class,1,5,4,0,6,3,3,1,0,0,0,0,3,54
src,org.argouml.util.ItemUID,class,3,38,1,0,17,13,7,5,4,3,0,2,6,311
src,org.argouml.util.DoAllTests,class,4,9,2,0,9,0,1,1,1,0,0,0,2,64
src,org.argouml.notation.providers.NodeInstanceNotation,class,1,3,2,1,2,0,1,1,0,0,0,0,1,45
src,org.argouml.ui.Clarifier,interface,2,3,1,0,0,3,3,3,0,0,0,0,0,57
src,org.argouml.uml.diagram.ui.ImageSelection,class,3,23,2,0,25,28,9,8,0,3,0,1,4,190
src,org.argouml.notation.TestNotationProvider,class,6,9,3,0,26,30,9,9,0,2,0,0,13,129
src,org.argouml.kernel.ProjectSettings,class,8,143,1,0,97,2478,81,73,0,18,0,0,57,1073
src,org.argouml.sequence2.diagram.ActionSetAddMessageMode,class,2,1,3,0,3,0,1,1,0,0,0,0,1,48
src,org.argouml.cognitive.checklist.CheckItem,class,4,22,1,1,9,113,18,18,0,4,0,0,1,212
src,org.argouml.ui.ActionRedo,class,1,3,2,0,4,3,3,3,0,1,0,1,1,56
src,org.argouml.uml.diagram.activity.ui.SelectionActionState,class,2,25,3,1,11,70,13,7,0,8,0,4,6,152
src,org.argouml.uml.cognitive.UMLDecision,class,2,1,2,0,0,0,1,1,0,16,16,16,0,141
src,org.argouml.uml.diagram.ui.FigMultiLineText,class,2,3,3,1,8,3,3,2,0,0,0,0,0,76
src,org.argouml.cognitive.Translator,class,1,5,1,0,2,0,3,3,3,1,0,1,0,61
src,org.argouml.uml.cognitive.critics.CrMissingAttrName,class,6,18,4,0,23,15,6,6,0,0,0,0,8,103
src,org.argouml.ui.targetmanager.TargetListener,interface,1,3,1,0,0,3,3,3,0,0,0,0,0,47
src,org.argouml.uml.diagram.static_structure.layout.ClassdiagramEdge,class,5,10,1,2,5,33,10,6,4,6,0,2,0,102
src,org.argouml.cognitive.checklist.CheckManager,class,2,16,1,0,11,8,5,4,4,2,0,2,1,140
src,org.argouml.uml.diagram.state.ui.ButtonActionNewEvent,class,4,11,2,2,19,36,9,5,0,0,0,0,10,80
src,org.argouml.uml.ui.behavior.state_machines.UMLStateMachineTransitionListModel,class,1,3,4,0,5,3,3,1,0,0,0,0,2,51
src,org.argouml.uml.diagram.ui.InitDiagramAppearanceUI,class,4,4,1,0,2,6,4,4,0,0,0,0,1,56
src,org.argouml.uml.diagram.ui.ActionAddExistingNodes,class,9,24,2,0,22,0,4,4,1,1,0,0,8,134
src,org.argouml.uml.ui.behavior.collaborations.ActionSetRepresentedClassifierCollaboration,class,2,10,2,0,11,1,2,1,0,0,0,0,5,75
src,org.argouml.uml.ui.behavior.state_machines.UMLEventParameterListModel,class,1,3,4,0,5,3,3,1,0,0,0,0,2,53
src,org.argouml.ui.explorer.rules.GoSummaryToOutgoingDependency,class,2,10,2,0,10,3,3,3,0,0,0,0,3,80
src,org.argouml.uml.diagram.use_case.ui.TestFigClonable,class,7,4,2,0,14,4,4,4,0,2,0,0,6,81
src,org.argouml.model.UmlHelper,interface,0,4,1,0,0,6,4,0,0,0,0,0,0,65
src,org.argouml.uml.cognitive.critics.TestCrTooManyTransitions,class,2,3,3,0,4,3,3,1,0,1,0,0,3,41
src,org.argouml.uml.cognitive.critics.CrMultipleAgg,class,4,15,4,0,17,6,4,4,0,0,0,0,6,153
src,org.argouml.ui.SettingsTabUser,class,4,7,5,0,13,15,7,6,0,3,0,1,8,152
src,org.argouml.uml.reveng.ImportCommon,class,9,120,1,0,90,519,34,17,0,9,0,3,37,571
src,org.argouml.model.TestUmlModelElement,class,1,3,3,0,6,3,3,2,0,0,0,0,2,53
src,org.argouml.uml.ui.behavior.collaborations.PropPanelAssociationEndRole,class,2,2,9,0,9,1,2,1,0,0,0,0,3,50
src,org.argouml.ui.explorer.rules.AttributesNode,class,2,4,1,0,0,4,4,4,0,1,0,0,0,64
src,org.argouml.notation.providers.uml.MultiplicityNotationUml,class,3,8,3,0,14,15,6,5,0,0,0,0,7,90
src,org.argouml.uml.ui.TestActionCollaborationDiagram,class,7,11,2,0,33,22,8,3,0,3,0,0,15,155
src,org.argouml.persistence.MultitypeFileFilter,class,13,66,2,0,44,302,28,26,1,16,3,4,9,454
src,org.argouml.uml.cognitive.critics.AbstractTestMissingName,class,2,5,2,4,7,4,5,4,0,2,0,0,4,51
src,org.argouml.uml.ui.foundation.core.PropPanelGeneralization,class,9,9,9,0,17,3,3,2,0,3,0,2,11,87
src,org.argouml.model.AbstractUseCasesHelperDecorator,class,1,25,1,1,24,0,25,23,0,1,0,0,1,124
src,org.argouml.uml.cognitive.critics.CrWrongLinkEnds,class,7,29,4,0,22,10,5,5,0,0,0,0,7,142
src,org.argouml.cognitive.critics.SnoozeOrder,class,2,15,1,0,11,9,7,5,0,7,0,3,1,158
src,org.argouml.persistence.ArgoTokenTable,class,1,2,2,0,2,0,2,1,0,55,28,55,27,170
src,org.argouml.uml.diagram.ui.FigEdgeAssociationClass,class,14,35,3,0,25,53,11,6,0,2,0,2,0,224
src,org.argouml.model.TestModelManagementHelper,class,1,9,2,0,35,18,9,8,0,7,0,0,34,153
src,org.argouml.ui.ArgoJFontChooser,class,0,30,6,0,32,55,11,4,0,11,0,0,23,314
src,org.argouml.uml.reveng.ImporterManager,class,3,10,1,0,6,0,6,5,1,3,0,2,1,117
src,org.argouml.ui.ActionProjectSettings,class,1,4,2,0,4,1,2,2,0,1,0,1,3,59
src,org.argouml.uml.ui.behavior.collaborations.UMLMessageSenderListModel,class,1,3,4,0,5,3,3,1,0,0,0,0,2,52
src,org.argouml.uml.diagram.ui.ActionAddExistingNode,class,8,11,2,0,15,0,3,3,0,1,0,0,5,99
src,org.argouml.uml.ui.UMLComboBoxNavigator,class,0,16,5,0,19,0,6,5,0,3,0,1,2,126
src,org.argouml.notation.providers.AssociationEndNameNotation,class,3,10,2,2,13,3,3,2,0,0,0,0,3,92
src,org.argouml.uml.ui.behavior.state_machines.UMLStateDoActivityListModel,class,1,3,4,0,5,3,3,1,0,0,0,0,2,51
src,org.argouml.uml.ui.behavior.common_behavior.ActionAddInstanceClassifier,class,2,8,3,0,14,13,6,2,0,1,0,0,6,82
src,org.argouml.ui.explorer.ActionManageProfiles,class,3,9,2,0,9,1,2,2,0,2,0,0,4,76
src,org.argouml.uml.ui.behavior.activity_graphs.UMLCISStateListModel,class,17,69,20,0,46,149,19,8,0,10,0,6,36,333
src,org.argouml.uml.ui.behavior.state_machines.PropPanelFinalState,class,1,1,10,0,9,0,1,1,0,1,0,1,1,48
src,org.argouml.model.UmlException,class,0,3,3,1,0,3,3,3,0,1,0,1,0,65
src,org.argouml.uml.diagram.use_case.ui.PropPanelUMLUseCaseDiagram,class,1,1,8,0,2,0,1,1,0,0,0,0,2,42
src,org.argouml.uml.diagram.ui.ActionAddConcurrentRegion,class,16,29,2,0,49,3,3,3,0,1,0,1,11,232
src,org.argouml.util.CollectionUtil,class,0,7,1,0,5,3,3,2,2,0,0,0,1,66
src,org.argouml.moduleloader.ModuleInterface,interface,0,4,1,0,0,6,4,0,0,4,0,0,0,117
src,org.argouml.uml.diagram.sequence.ui.FigReturnActionMessage,class,3,3,4,0,3,3,3,3,0,1,0,1,0,58
src,org.argouml.uml.ui.behavior.activity_graphs.ActionSetSynch,class,3,9,2,0,10,3,3,2,1,1,0,1,4,80
src,org.argouml.cognitive.ui.ToDoByType,class,8,29,5,0,13,4,5,5,0,1,0,1,6,178
src,org.argouml.uml.diagram.activity.ui.PropPanelUMLActivityDiagram,class,1,1,8,0,2,0,1,1,0,0,0,0,2,44
src,org.argouml.uml.ui.behavior.state_machines.ActionSetContextStateMachine,class,3,9,2,0,10,3,3,2,1,2,0,2,4,84
src,org.argouml.model.mdr.UndoCommonBehaviorHelperDecorator,class,2,1,2,0,0,0,1,0,0,0,0,0,0,43
src,org.argouml.uml.diagram.ui.FigKeyword,class,2,5,4,0,15,4,5,3,0,1,0,0,1,90
src,org.argouml.uml.diagram.sequence.ui.FigCreateActionMessage,class,2,2,4,0,2,1,2,2,0,1,0,1,0,49
src,org.argouml.cognitive.checklist.ChecklistStatus,class,2,2,5,0,1,1,2,2,0,1,0,1,0,59
src,org.argouml.uml.cognitive.critics.CrInvalidFork,class,2,13,4,0,15,3,3,3,0,0,0,0,7,87
src,org.argouml.uml.diagram.ui.ModeCreateAssociationClass,class,15,11,2,0,29,3,3,1,2,3,0,3,3,129
src,org.argouml.cognitive.ui.TestTabToDo,class,3,1,2,0,2,0,1,1,0,0,0,0,0,37
src,org.argouml.model.euml.UmlFactoryEUMLImpl,class,30,149,1,0,125,56,12,10,0,4,0,1,0,426
src,org.argouml.ui.HeapMonitor,class,0,4,4,0,22,4,4,3,0,10,0,6,8,110
src,org.argouml.uml.cognitive.critics.CrJoinIncomingTransition,class,2,11,4,0,16,3,3,3,0,0,0,0,9,75
src,org.argouml.uml.ui.behavior.use_cases.TestUMLUseCaseExtendListModel,class,2,7,3,0,9,10,5,1,0,0,0,0,4,71
src,org.argouml.uml.diagram.ArgoDiagramImpl,class,29,168,2,1,89,665,38,35,0,6,0,2,19,656
src,org.argouml.ui.explorer.rules.GoSummaryToIncomingDependency,class,2,10,2,0,10,3,3,3,0,0,0,0,3,79
src,org.argouml.ui.explorer.rules.GoProjectToRoots,class,2,5,2,0,2,3,3,3,0,0,0,0,1,58
src,org.argouml.ui.StylePanelFigText,class,5,57,8,0,48,0,9,3,0,15,0,5,19,273
src,org.argouml.uml.ui.model_management.UMLClassifierPackageImportsListModel,class,1,10,4,0,12,6,4,2,0,0,0,0,3,70
src,org.argouml.uml.diagram.static_structure.ui.SelectionClass,class,3,24,3,0,17,39,10,2,0,8,0,7,13,150
src,org.argouml.uml.diagram.state.ui.StateDiagramRenderer,class,18,14,2,0,11,0,2,2,0,1,0,1,1,149
src,org.argouml.uml.diagram.collaboration.ui.SelectionClassifierRole,class,6,18,3,0,12,41,10,4,0,6,0,4,6,142
src,org.argouml.model.euml.ModelEventPumpEUMLImpl,class,18,107,2,0,61,200,26,14,0,11,1,2,0,456
src,org.argouml.model.TestUmlModel,class,1,3,3,0,18,3,3,2,0,0,0,0,10,61
src,org.argouml.uml.cognitive.checklist.UMLCheckItem,class,5,11,2,0,10,6,4,4,0,1,0,1,2,130
src,org.argouml.cognitive.TestResolvedCritic,class,4,8,2,0,17,6,4,4,0,0,0,0,6,158
src,org.argouml.ui.explorer.rules.GoSignalToReception,class,1,7,2,0,5,3,3,3,0,0,0,0,4,65
src,org.argouml.uml.diagram.activity.ui.ActionCreatePartition,class,3,2,3,0,2,0,2,1,0,1,0,0,1,50
src,org.argouml.model.UseCasesFactory,interface,1,10,1,0,0,45,10,0,0,0,0,0,0,118
src,org.argouml.uml.diagram.use_case.ui.TestUMLUseCaseDiagram,class,5,3,2,0,5,3,3,3,0,0,0,0,1,58
src,org.argouml.uml.ui.foundation.extension_mechanisms.ActionNewTagDefinition,class,2,6,2,0,13,1,2,2,0,0,0,0,9,76
src,org.argouml.uml.cognitive.critics.TestCrMissingAttrName,class,2,2,3,0,3,1,2,1,0,0,0,0,1,35
src,org.argouml.model.AttributeChangeEvent,class,1,1,3,0,0,0,1,1,0,1,0,1,0,52
src,org.argouml.sequence2.diagram.FigDestroy,class,3,3,3,0,3,3,3,0,0,0,0,0,0,68
src,org.argouml.uml.ui.behavior.state_machines.UMLCompositeStateConcurrentCheckBox,class,1,2,8,0,6,1,2,2,0,0,0,0,3,49
src,org.argouml.uml.diagram.deployment.ui.SelectionNodeInstance,class,2,11,3,0,10,21,7,1,0,3,0,3,5,92
src,org.argouml.uml.diagram.ui.TestTabDiagram,class,19,14,2,0,36,9,7,5,0,3,0,2,8,162
src,org.argouml.ocl.CriticOclEvaluator,class,2,4,1,0,2,4,4,3,1,2,0,2,0,74
src,org.argouml.model.mdr.MDRModelImplementation,class,76,140,1,0,49,1310,56,41,1,37,0,4,9,802
src,org.argouml.ui.JasonsTheme,class,0,13,2,0,0,76,13,7,0,11,0,0,0,106
src,org.argouml.moduleloader.InitModuleLoader,class,4,4,1,0,5,6,4,4,0,0,0,0,4,53
src,org.argouml.notation.providers.uml.ClassifierRoleNotationUml,class,4,65,3,0,37,21,7,5,0,0,0,0,23,277
src,org.argouml.profile.TestProfileManager,class,4,9,2,0,26,0,7,5,0,3,0,0,4,118
src,org.argouml.uml.cognitive.critics.CrNameConfusion,class,8,47,4,0,41,66,12,12,0,1,0,1,14,227
src,org.argouml.uml.diagram.ui.FigEdgeModelElement,class,51,299,2,4,193,4149,93,45,1,12,0,2,34,1631
src,org.argouml.persistence.XMLElement,class,3,14,1,0,9,25,14,14,0,3,0,0,0,119
